respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1039918.8314786082,3,Detected,2024-07-31T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-31,current
2024-2025,BioBot,Municipal,Lynn WWTF,1046774.8991521476,3,Detected,2024-08-01T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,Brockton/ Abington,314085.5123703723,4,Detected,2024-09-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-30,current
2024-2025,BioBot,Municipal,MWRA Southern,673888.0928734522,7,Detected,2025-01-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Lynn WWTF,125615.10216481761,3,Detected,2024-10-17T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,291587.6771948832,4,Not Detected,2024-11-07T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Southern,1148446.6581044288,7,Detected,2024-12-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-28,current
2024-2025,BioBot,Municipal,MWRA Southern,565849.2739603112,7,Detected,2024-07-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-07,current
2024-2025,BioBot,Municipal,MWRA Southern,681608.3776189875,7,Detected,2024-08-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,MWRA Northern,442481.5891740893,7,Detected,2024-09-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-08,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,198097.066698705,3,Detected,2024-09-12T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,MWRA Southern,300917.105349397,7,Detected,2024-10-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,10668889.37130836,4,Detected,2024-09-16T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Whitman,678062.8973975044,4,Detected,2024-07-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1296303.981339951,2,Detected,2024-12-05T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Southern,400913.79821114085,7,Detected,2024-09-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-21,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,88648.98375007015,3,Detected,2024-11-26T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,118661.28548621346,3,Detected,2024-11-26T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Lynn WWTF,255416.59913263997,3,Detected,2024-10-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,MWRA Northern,216880.47136686536,7,Detected,2024-10-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,MWRA Northern,275555.3350153453,7,Detected,2024-11-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,743345.392538564,4,Detected,2024-12-16T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-12-16,current
2024-2025,BioBot,Municipal,MWRA Northern,738055.016758268,7,Detected,2024-09-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-15,current
2024-2025,BioBot,Municipal,MWRA Northern,852888.9941440511,7,Detected,2024-07-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,958318.9767211997,4,Detected,2024-07-08T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,MWRA Southern,667048.6925070398,7,Detected,2025-01-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,441888.53374344716,4,Detected,2024-10-28T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,441718.7264392742,3,Detected,2024-10-24T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,MWRA Northern,558937.6090476708,7,Detected,2025-02-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-02,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1275222.4081652851,4,Detected,2025-01-07T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Whitman,841679.7845481626,4,Detected,2025-02-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,250470.1560887109,3,Detected,2024-12-05T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Northern,388872.0199228856,7,Detected,2024-12-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-15,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1044678.1448129845,3,Detected,2024-09-11T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,MWRA Northern,268592.53190641454,6,Detected,2024-09-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,MWRA Northern,286320.8715110144,6,Detected,2024-09-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,MWRA Southern,182390.1508799184,7,Detected,2024-11-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-15,current
2024-2025,BioBot,Municipal,MWRA Southern,602695.011174903,7,Detected,2024-08-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-24,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,154030.75743471374,3,Detected,2024-10-24T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,962368.9500783479,4,Detected,2025-01-29T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,MWRA Southern,634645.6095683546,7,Detected,2024-08-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,995925.6005163603,4,Detected,2024-07-09T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1336522.6091896163,3,Detected,2024-09-05T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,373587.55093198805,3,Detected,2024-12-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Southern,555985.885879772,7,Detected,2024-07-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-05,current
2024-2025,BioBot,Municipal,MWRA Northern,724329.195365114,7,Detected,2024-07-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,MWRA Northern,565808.9351195743,7,Detected,2025-02-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,MWRA Southern,686352.4166021672,7,Detected,2024-08-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,756545.8443992642,4,Detected,2024-09-25T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,Fall River WWTP,174739.16312977596,4,Detected,2024-08-20T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,333710.95905284287,3,Detected,2024-10-10T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1398283.2605333866,3,Detected,2024-09-12T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1030486.0332077142,4,Detected,2024-07-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1231136.1061889508,3,Detected,2024-09-14T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-09-14,current
2024-2025,BioBot,Municipal,MWRA Southern,199167.00398563748,7,Detected,2024-10-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Fall River WWTP,473892.68048570666,4,Detected,2024-07-16T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,MWRA Northern,737920.1302126143,7,Detected,2024-09-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,810296.8848779477,3,Detected,2024-10-02T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-02,current
2024-2025,BioBot,Municipal,MWRA Southern,148919.8785603235,7,Detected,2024-11-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,786050.1091137666,4,Detected,2024-12-14T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,Brockton/ Abington,198634.8931976161,4,Detected,2024-10-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,6328.099898500877,3,Not Detected,2024-11-07T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Northern,747328.0127910218,7,Detected,2024-08-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,MWRA Northern,950559.8875807968,7,Detected,2025-01-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-11,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,483339.4836782061,4,Detected,2024-11-06T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,840248.3006586302,3,Detected,2024-07-24T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Greenfield WPCF,2133677.133175295,2,Detected,2025-02-13T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,Lynn WWTF,1030171.7672918092,2,Detected,2024-07-10T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,MWRA Southern,709051.7660919575,7,Detected,2024-08-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-02,current
2024-2025,BioBot,Municipal,Hull WWTF,347097.37588021636,3,Detected,2024-11-14T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1016267.1228776386,4,Detected,2024-08-06T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,4705311.684862828,3,Detected,2024-07-23T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,MWRA Southern,622390.1242293847,7,Detected,2024-08-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-30,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1076537.9081780016,3,Detected,2024-11-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Wareham WPCF,207309.16650459703,4,Detected,2024-10-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Wareham WPCF,180457.79594359244,4,Detected,2024-10-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,225607.00006722703,4,Detected,2024-10-25T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-10-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1613641.9781883315,4,Detected,2024-08-22T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Fall River WWTP,277675.33856898977,4,Detected,2025-02-11T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,MWRA Northern,219892.26260293258,7,Detected,2024-10-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-06,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1014737.1762888618,2,Detected,2025-01-23T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1089326.338945997,3,Detected,2024-12-19T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,201434.17586552483,3,Detected,2024-10-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,MWRA Southern,613254.2464807602,7,Detected,2025-01-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,MWRA Southern,656746.4937488461,7,Detected,2025-01-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-19,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,800944.6166273039,3,Detected,2024-08-08T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,MWRA Northern,425890.177608544,7,Detected,2024-12-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,MWRA Southern,672410.29115089,7,Detected,2025-02-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,2031042.5901587799,4,Detected,2025-01-28T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1186757.7100416804,4,Detected,2024-08-12T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Wareham WPCF,787040.83211198,4,Detected,2024-07-16T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,741575.2528636135,4,Detected,2024-07-02T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Wareham WPCF,235472.73659990914,4,Detected,2024-10-09T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,487877.6536195767,4,Detected,2024-10-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,998547.5894654805,4,Detected,2025-01-14T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,424891.52461911476,3,Detected,2024-07-03T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,997087.3430630899,4,Detected,2024-08-11T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-11,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,8375627.15470896,4,Detected,2024-09-23T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,MWRA Southern,583611.5790336392,7,Detected,2025-02-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,Whitman,824588.0944370488,3,Detected,2025-02-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,MWRA Southern,259043.0338869006,7,Detected,2024-10-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-06,current
2024-2025,BioBot,Municipal,Hull WWTF,444855.3816853917,3,Detected,2024-10-17T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,976899.3325151951,2,Detected,2024-07-30T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,MWRA Northern,269221.2751615178,6,Detected,2024-09-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Wareham WPCF,375760.73440856684,4,Detected,2024-10-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Wareham WPCF,348909.3638475623,4,Detected,2024-10-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2656758.713704751,4,Detected,2025-01-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Springfield WWTP,288503.4404942462,2,Detected,2024-11-14T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,188702.12422338693,4,Detected,2024-11-16T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-16,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,128382.70017789886,2,Detected,2024-11-04T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,6376190.1816254435,2,Detected,2024-12-30T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,418388.0942319067,4,Detected,2024-10-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-10-19,current
2024-2025,BioBot,Municipal,Hopedale WWTP,4754753.817842437,2,Detected,2025-01-06T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,332876.6010234675,4,Detected,2024-11-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,793256.6964366597,4,Detected,2025-01-27T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,Surfside WTF,472815.99295702385,1,Detected,2024-08-29T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-02-20T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,263867.3922924061,3,Detected,2024-10-14T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Amherst WWTP,2787824.5492311884,1,Detected,2024-09-10T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-02-20T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,752701.2290554551,4,Detected,2024-07-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,595628.7284265849,3,Detected,2024-11-02T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-02,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1087051.4296903275,4,Detected,2024-07-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Sunderland WWTP,340584.46256056294,1,Detected,2025-01-08T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-02-20T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,740954.1429997511,4,Detected,2024-07-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Northampton WWTP,630958.5272376367,1,Detected,2025-02-12T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,269401.06538884726,2,Detected,2024-10-28T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,371196.3312621508,4,Detected,2024-11-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-30,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1310949.758122014,4,Detected,2024-08-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1355731.835800406,4,Detected,2024-08-26T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,501271.87775135087,4,Detected,2024-11-18T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Hull WWTF,475483.24778230087,3,Detected,2024-10-29T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1183872.4598500503,2,Detected,2024-07-25T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-07-25,current
