respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,656738.6625,4,Detected,2024-12-11T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Brockton/ Abington,126233.03333333333,3,Detected,2024-10-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,MWRA Northern,261648.43428571426,7,Detected,2025-03-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-23,current
2024-2025,BioBot,Municipal,Fall River WWTP,17955.758333333335,6,Detected,2025-05-20T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,203576.65,4,Detected,2024-10-07T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,MWRA Southern,281070.6785714286,7,Detected,2025-04-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-19,current
2024-2025,BioBot,Municipal,Lynn WWTF,977015.0533333333,3,Detected,2024-07-31T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-07-31,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,354526.72,4,Detected,2025-03-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-03-19,current
2024-2025,BioBot,Municipal,Whitman,268285.50666666665,3,Detected,2024-11-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,MWRA Northern,675187.2142857143,7,Detected,2024-08-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-09,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,176319.13249999998,4,Detected,2025-05-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-05-08,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,698627.895,4,Detected,2024-09-25T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1226846.84,4,Detected,2024-07-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,MWRA Northern,839677.4071428572,7,Detected,2025-01-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-01-12,current
2024-2025,BioBot,Municipal,Brockton/ Abington,141049.4525,4,Detected,2025-05-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,Lynn WWTF,455814.05666666664,3,Detected,2025-02-13T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,MWRA Northern,412849.6699999999,7,Detected,2024-09-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-07,current
2024-2025,BioBot,Municipal,Whitman,2901926.4233333333,3,Detected,2024-12-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Whitman,2956622.3925,4,Detected,2024-12-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,MWRA Southern,203716.17142857143,7,Detected,2024-10-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Amherst WWTP,928304.1,3,Detected,2024-08-15T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,236423.23750000002,4,Detected,2024-11-13T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,8106341.7825,4,Detected,2024-09-18T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,333670.01249999995,4,Detected,2025-03-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-03-11,current
2024-2025,BioBot,Municipal,MWRA Northern,197974.12833333333,6,Detected,2024-11-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,174259.3775,4,Detected,2024-11-18T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Wareham WPCF,422376.3825,4,Detected,2025-03-05T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Whitman,196573.2825,4,Detected,2025-04-03T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,MWRA Southern,596220.8871428572,7,Detected,2024-12-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,MWRA Northern,388392.0442857143,7,Detected,2024-09-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-20,current
2024-2025,BioBot,Municipal,MWRA Northern,149399.20285714284,7,Detected,2025-04-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-27,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,693555.9433333334,3,Detected,2024-07-30T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,292989.79500000004,4,Detected,2025-03-05T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,739268.5066666667,3,Detected,2024-08-01T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,415507.98500000004,4,Detected,2025-03-04T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-03-04,current
2024-2025,BioBot,Municipal,Fall River WWTP,17543.06,7,Detected,2025-05-22T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-22,current
2024-2025,BioBot,Municipal,Lynn WWTF,315984.3666666667,3,Detected,2025-04-24T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-04-24,current
2024-2025,BioBot,Municipal,Fall River WWTP,18985.86333333333,6,Detected,2025-05-21T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-21,current
2024-2025,BioBot,Municipal,Whitman,1038898.815,4,Detected,2024-10-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,50008.81666666667,3,Detected,2024-11-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,250277.4,3,Detected,2024-10-31T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Fall River WWTP,11510.442857142858,7,Detected,2025-05-29T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,487877.6549999999,4,Detected,2024-10-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Hull WWTF,172081.9,3,Detected,2025-04-10T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-10,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,254687.01666666663,3,Detected,2025-03-12T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-03-12,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,291587.6775,4,Not Detected,2024-11-07T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Southern,199564.23142857145,7,Detected,2024-11-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-24,current
2024-2025,BioBot,Municipal,MWRA Southern,624986.6385714285,7,Detected,2025-02-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,Wareham WPCF,1599769.9075,4,Detected,2024-11-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1242192.1224999998,4,Detected,2025-01-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,239246.4225,4,Detected,2024-10-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,65693.982,5,Detected,2025-04-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-04-29,current
2024-2025,BioBot,Municipal,Whitman,434847.1025,4,Detected,2025-03-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-11,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1630875.8775,4,Detected,2024-12-31T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-12-31,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,241757.43333333335,3,Detected,2025-05-28T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-28,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,924307.2375,4,Detected,2024-09-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,321810.63,4,Detected,2025-04-14T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-04-14,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,153618.14333333334,3,Detected,2025-04-09T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-04-09,current
2024-2025,BioBot,Municipal,Wareham WPCF,1104106.0266666666,3,Detected,2024-12-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Wareham WPCF,140264.58,4,Detected,2025-05-15T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,MWRA Southern,329316.31142857147,7,Detected,2025-04-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-11,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,545256.6200000001,5,Detected,2025-02-25T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-02-25,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1076537.9066666667,3,Detected,2024-11-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Brockton/ Abington,263051.58499999996,4,Detected,2024-10-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Wareham WPCF,242000.695,4,Detected,2025-03-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-12,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1015723.43,3,Detected,2025-02-06T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,Lynn WWTF,130796.57666666666,3,Detected,2025-05-14T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-05-14,current
2024-2025,BioBot,Municipal,MWRA Northern,425890.18,7,Detected,2024-12-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1035208.13,4,Detected,2025-02-01T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-02-01,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,73892.55333333333,3,Detected,2025-04-03T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1309303.9600000002,4,Detected,2025-01-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,651486.9966666667,3,Detected,2024-08-20T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Northern,348960.2814285714,7,Detected,2025-03-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Wareham WPCF,227076.85499999998,4,Detected,2025-06-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-06-04,current
2024-2025,BioBot,Municipal,Hull WWTF,346801.41333333333,3,Detected,2024-10-10T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,MWRA Southern,892358.1371428572,7,Detected,2024-07-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,MWRA Southern,226840.74714285714,7,Detected,2025-04-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-29,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,351423.72750000004,4,Detected,2024-10-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,585273.2766666667,3,Detected,2024-11-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Wareham WPCF,140747.5725,4,Detected,2024-11-06T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,219345.97249999997,4,Detected,2025-04-30T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-04-30,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,251919.69749999998,4,Detected,2024-10-21T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,MWRA Northern,353131.5371428571,7,Detected,2025-04-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,586898.9625,4,Detected,2024-07-02T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1131518.17,4,Detected,2024-08-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,60294.1425,4,Detected,2025-05-09T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-05-09,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,4684094.363333333,3,Detected,2024-07-24T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,200525.46000000002,4,Detected,2025-04-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-04-15,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1312647.3599999999,2,Detected,2025-02-06T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,264616.24666666664,3,Detected,2024-10-10T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,621223.305,2,Detected,2025-02-20T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-20,current
2024-2025,BioBot,Municipal,MWRA Southern,603594.9728571428,7,Detected,2025-02-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-09,current
2024-2025,BioBot,Municipal,Wareham WPCF,2243614.5125,4,Detected,2025-01-08T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,453092.07749999996,4,Detected,2024-07-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,407963.185,4,Detected,2025-02-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,740793.3225,4,Detected,2025-02-12T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,366635.37,4,Detected,2024-10-29T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,425319.35333333333,3,Detected,2025-04-17T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-04-17,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,130169.86750000001,4,Not Detected,2024-11-21T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,MWRA Northern,436337.1471428572,7,Detected,2025-02-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-07,current
2024-2025,BioBot,Municipal,MWRA Southern,193726.35428571427,7,Detected,2024-10-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-10-20,current
2024-2025,BioBot,Municipal,Brockton/ Abington,263875.83499999996,4,Detected,2024-10-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Brockton/ Abington,544590.8725,4,Detected,2024-09-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,MWRA Southern,291543.85714285716,7,Detected,2025-03-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-02,current
2024-2025,BioBot,Municipal,MWRA Northern,527101.9700000001,7,Detected,2024-09-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,863664.7775,4,Detected,2024-07-22T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,MWRA Southern,197416.92714285714,7,Detected,2024-11-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,Lynn WWTF,497509.4466666666,3,Detected,2025-03-13T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,163259.0725,4,Detected,2025-05-13T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,MWRA Southern,770001.6442857143,7,Detected,2025-02-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-22,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,812536.755,4,Detected,2024-07-15T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,MWRA Southern,306323.4542857143,7,Detected,2025-03-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-26,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,6328.100000000001,3,Not Detected,2024-11-07T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Northern,268592.5316666667,6,Detected,2024-09-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,MWRA Northern,286320.86999999994,6,Detected,2024-09-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,MWRA Southern,641634.8171428571,7,Detected,2024-08-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,MWRA Northern,126405.68428571429,7,Detected,2025-05-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,MWRA Northern,224333.15833333333,6,Detected,2024-11-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,460314.245,4,Detected,2024-10-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1044678.1466666668,3,Detected,2024-09-11T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1060413.38,3,Detected,2024-07-30T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,MWRA Southern,311065.3214285714,7,Detected,2025-03-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-14,current
2024-2025,BioBot,Municipal,Whitman,637692.6525,4,Detected,2025-02-25T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-25,current
2024-2025,BioBot,Municipal,Hull WWTF,497222.4,2,Detected,2025-01-23T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Fall River WWTP,250921.046,5,Detected,2025-02-18T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-02-18,current
2024-2025,BioBot,Municipal,Fall River WWTP,268370.212,5,Detected,2025-02-18T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-02-18,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,34446.456666666665,3,Detected,2025-05-29T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,195444.99,3,Detected,2024-10-17T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Lynn WWTF,1221771.5633333335,3,Detected,2025-01-22T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1284493.4525000001,4,Detected,2024-12-11T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Wareham WPCF,987389.5275,4,Detected,2024-07-18T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1016267.12,4,Detected,2024-08-06T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,350240.72250000003,4,Detected,2025-04-09T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-04-09,current
2024-2025,BioBot,Municipal,MWRA Northern,478878.81285714277,7,Detected,2024-12-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-10,current
