respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2025-2026,BioBot,Municipal,Pittsfield WWTP,94727.545,4,Detected,2025-08-08T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-08,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,842742.4550000001,4,Detected,2025-08-18T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,MWRA Southern,154543.86000000002,7,Detected,2025-07-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Lynn WWTF,66540.55,2,Detected,2025-07-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Brockton/ Abington,346760.39749999996,4,Detected,2025-07-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,MWRA Northern,310923.34428571427,7,Detected,2025-08-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Wareham WPCF,253965.4233333333,3,Detected,2025-09-03T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,225683.69000000003,3,Detected,2025-07-10T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,MWRA Northern,190697.20857142852,7,Detected,2025-08-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-08,current
2025-2026,BioBot,Municipal,Fall River WWTP,39830.6,5,Detected,2025-07-02T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,Amherst WWTP,86356.60500000001,2,Detected,2025-08-14T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Wareham WPCF,580383.1633333334,3,Detected,2025-09-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,1120986.17,4,Detected,2025-08-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Whitman,129566.86,4,Detected,2025-07-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,Lynn WWTF,226335.20666666667,3,Detected,2025-07-24T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Brockton/ Abington,316991.7175,4,Detected,2025-08-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,MWRA Southern,222806.13142857145,7,Detected,2025-08-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-10,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,235900.77,4,Detected,2025-07-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,25307.11333333333,3,Detected,2025-07-09T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,353262.51666666666,3,Detected,2025-07-17T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,MWRA Northern,120645.51999999999,7,Detected,2025-07-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,MWRA Southern,262273.7014285714,7,Detected,2025-08-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Wareham WPCF,209653.05749999997,4,Detected,2025-08-05T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Lynn WWTF,75119.06666666667,3,Detected,2025-07-16T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,MWRA Southern,136375.73142857142,7,Detected,2025-07-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Wareham WPCF,97455.2875,4,Detected,2025-08-13T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,MWRA Northern,142295.9,7,Detected,2025-07-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-26,current
2025-2026,BioBot,Municipal,MWRA Northern,122671.20999999999,7,Detected,2025-07-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,356702.8375,4,Detected,2025-07-29T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Fall River WWTP,48452.93666666667,3,Detected,2025-08-27T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,681395.4375,4,Detected,2025-08-12T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,MWRA Northern,146931.8657142857,7,Detected,2025-08-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-03,current
2025-2026,BioBot,Municipal,MWRA Northern,270611.97428571427,7,Detected,2025-08-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Fall River WWTP,12001.035,2,Detected,2025-07-09T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Fall River WWTP,35452.675,2,Detected,2025-08-26T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,MWRA Northern,296408.4,7,Detected,2025-09-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,62020.115,4,Detected,2025-07-10T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Fall River WWTP,25920.62,4,Detected,2025-07-22T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,340813.505,4,Detected,2025-07-31T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,MWRA Northern,120034.96857142856,7,Detected,2025-06-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-06-29,current
2025-2026,BioBot,Municipal,MWRA Southern,283648.46857142856,7,Detected,2025-08-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,83851.88,3,Not Detected,2025-08-12T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,MWRA Northern,153046.5957142857,7,Detected,2025-08-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,MWRA Northern,302672.25,7,Detected,2025-08-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,MWRA Southern,123419.71142857142,7,Detected,2025-07-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,MWRA Southern,231432.0214285714,7,Detected,2025-08-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,MWRA Southern,96257.41285714287,7,Detected,2025-07-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-11,current
2025-2026,BioBot,Municipal,Lynn WWTF,219945.20999999996,3,Detected,2025-07-23T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Whitman,77991.41666666667,3,Detected,2025-07-08T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,MWRA Southern,106301.43428571429,7,Detected,2025-07-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,260224.4525,4,Detected,2025-08-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-15,current
2025-2026,BioBot,Municipal,MWRA Northern,119896.08428571429,7,Detected,2025-07-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-20,current
2025-2026,BioBot,Municipal,Whitman,104377.03333333333,3,Detected,2025-07-09T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,73257.135,2,Detected,2025-07-03T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-03,current
2025-2026,BioBot,Municipal,Brockton/ Abington,62372.5125,4,Not Detected,2025-06-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,MWRA Southern,170130.07857142857,7,Detected,2025-07-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-25,current
2025-2026,BioBot,Municipal,Whitman,502328.7075,4,Detected,2025-08-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Brockton/ Abington,319264.97,4,Detected,2025-07-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,1035655.9266666666,3,Detected,2025-08-14T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Haverhill WWTP,287373.6425,4,Detected,2025-08-19T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Haverhill WWTP,320614.775,4,Detected,2025-08-19T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,572477.1825,4,Detected,2025-08-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,MWRA Northern,290204.9,7,Detected,2025-09-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-01,current
2025-2026,BioBot,Municipal,MWRA Northern,276222.90428571426,7,Detected,2025-08-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-24,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,355107.86333333334,3,Detected,2025-07-24T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Hull WWTF,430928.8733333333,3,Detected,2025-08-14T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,210740.28999999998,4,Detected,2025-08-26T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,853475.7225,4,Detected,2025-08-20T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,116322.88,3,Detected,2025-08-05T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,1660469.5899999999,3,Detected,2025-08-20T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,MWRA Southern,362188.01285714284,7,Detected,2025-09-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-01,current
2025-2026,BioBot,Municipal,Hull WWTF,139904.88,3,Detected,2025-07-23T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Whitman,96902.06666666667,3,Detected,2025-07-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Hull WWTF,294073.70666666667,3,Detected,2025-08-07T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,125114.5275,4,Detected,2025-07-15T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,MWRA Southern,125892.78857142855,7,Detected,2025-07-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,340851.95,3,Detected,2025-08-06T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Northern,144344.03285714285,7,Detected,2025-07-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,73227.745,4,Detected,2025-07-01T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Fall River WWTP,58110.027500000004,4,Detected,2025-08-11T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Fall River WWTP,34042.73,3,Detected,2025-08-19T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,361848.89749999996,4,Detected,2025-08-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-29,current
2025-2026,BioBot,Municipal,Hull WWTF,692400.7366666667,3,Detected,2025-08-27T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,65849.65999999999,3,Detected,2025-07-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,151282.15666666665,3,Detected,2025-09-03T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Greenfield WPCF,407475.05000000005,2,Detected,2025-09-04T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,139112.55000000002,3,Detected,2025-08-12T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Wareham WPCF,65918.702,5,Detected,2025-07-31T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,3327.476666666667,3,Detected,2025-07-15T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,MWRA Northern,139616.78999999998,7,Detected,2025-07-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Fall River WWTP,36897.386666666665,3,Detected,2025-08-18T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,MWRA Northern,102804.52857142857,7,Detected,2025-07-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Haverhill WWTP,137914.46333333335,3,Detected,2025-08-25T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,MWRA Southern,301265.9,7,Detected,2025-08-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-29,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,128783.45666666667,3,Detected,2025-07-31T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,MWRA Northern,129728.7642857143,7,Detected,2025-07-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,MWRA Northern,96262.99714285714,7,Detected,2025-07-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-06,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,127334.305,2,Detected,2025-09-03T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,36338.59333333333,3,Detected,2025-08-05T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,MWRA Southern,293690.2,7,Detected,2025-08-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,Lynn WWTF,115723.7,3,Detected,2025-07-02T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,MWRA Northern,74389.24857142857,7,Detected,2025-07-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Hull WWTF,750901.89,3,Detected,2025-08-20T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,MWRA Northern,136344.14285714287,7,Detected,2025-07-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,303603.1133333333,3,Detected,2025-08-14T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Whitman,553479.1224999999,4,Detected,2025-08-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-21,current
2025-2026,BioBot,Municipal,Hull WWTF,420154.0933333333,3,Detected,2025-09-03T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,MWRA Southern,101148.42571428571,7,Detected,2025-07-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,MWRA Southern,338130.4528571428,7,Detected,2025-09-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,MWRA Northern,136395.51714285713,7,Detected,2025-08-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-01,current
2025-2026,BioBot,Municipal,Brockton/ Abington,405405.0475000001,4,Detected,2025-08-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,MWRA Northern,211813.8971428571,7,Detected,2025-08-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-09,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,149449.18999999997,3,Detected,2025-09-04T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Fall River WWTP,45157.05,5,Detected,2025-07-01T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Brockton/ Abington,168739.55000000002,4,Detected,2025-07-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,Fall River WWTP,25886.317499999997,4,Detected,2025-07-23T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Whitman,122674.21666666667,3,Detected,2025-07-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,59203.712499999994,4,Detected,2025-07-01T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Wareham WPCF,1010264.3525,4,Detected,2025-08-26T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,MWRA Southern,356481.7942857143,7,Detected,2025-08-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-24,current
2025-2026,BioBot,Municipal,Hull WWTF,3395524.9499999997,3,Detected,2025-07-31T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,240216.0575,4,Detected,2025-07-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,MWRA Northern,89795.83142857142,7,Detected,2025-07-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-13,current
2025-2026,BioBot,Municipal,Whitman,1009261.1525,4,Detected,2025-08-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,MWRA Northern,118605.97714285714,7,Detected,2025-07-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,MWRA Northern,83798.37000000001,7,Detected,2025-07-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,MWRA Southern,271992.41,7,Detected,2025-08-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-16,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,406066.6325,4,Detected,2025-08-04T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,MWRA Southern,155602.2285714286,7,Detected,2025-07-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-20,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,186052.155,4,Detected,2025-07-22T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Whitman,1014527.7699999999,4,Detected,2025-08-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Hull WWTF,1108985.6466666667,3,Detected,2025-08-21T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-21,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,158014.74666666667,3,Detected,2025-08-27T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,MWRA Northern,261374.83428571426,7,Detected,2025-08-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,457865.0266666667,3,Detected,2025-09-03T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Lynn WWTF,486113.35000000003,2,Detected,2025-08-27T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,290149.42000000004,4,Detected,2025-07-23T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Whitman,1198953.9,4,Detected,2025-08-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,1112711.5975000001,4,Detected,2025-08-25T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,136491.8825,4,Detected,2025-07-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,MWRA Southern,121637.22714285713,7,Detected,2025-07-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-06,current
2025-2026,BioBot,Municipal,MWRA Southern,149967.9385714286,7,Detected,2025-07-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-18,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,56785.829999999994,4,Detected,2025-07-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-02,current
