tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
BioBot,Municipal,Fitchburg Public Works,483381.0491045038,4,Detected,2024-05-21T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-05-21,arch
BioBot,Municipal,Haverhill WWTP,237753.29256666664,3,Detected,2023-06-04T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2023-06-04,arch
BioBot,Municipal,Athol WWTP,677915.594025,4,Detected,2023-03-13T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2023-03-13,arch
BioBot,Municipal,Plymouth Headworks Influent,277432.61948460253,4,Detected,2024-03-26T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2024-03-26,arch
BioBot,Municipal,Haverhill WWTP,637680.806325,4,Detected,2023-02-13T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2023-02-13,arch
BioBot,Municipal,Uxbridge WWTF,653256.4471955799,3,Detected,2024-04-08T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2024-04-08,arch
BioBot,Municipal,Douglas WWTP,1017331.7973999999,2,Detected,2022-08-23T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2022-08-23,arch
BioBot,Municipal,Surfside WTF,672720.0169251305,2,Detected,2023-09-14T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2023-09-14,arch
BioBot,Municipal,Pittsfield WWTP,358284.7355139614,4,Detected,2024-05-14T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-05-14,arch
BioBot,Municipal,Greater Lawrence Sanitary District,445522.6373138373,4,Detected,2024-03-24T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2024-03-24,arch
BioBot,Municipal,SESD-Peabody Metering Station,1638837.1845,2,Detected,2022-01-20T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-01-20,arch
BioBot,Municipal,Surfside WTF,605594.6541,2,Detected,2022-11-07T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-11-07,arch
BioBot,Municipal,Wareham WPCF,311289.53863985906,4,Detected,2024-06-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2024-06-04,arch
BioBot,Municipal,Hull WWTF,638064.170896489,3,Detected,2024-04-16T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2024-04-16,arch
BioBot,Municipal,S.Deerfield WWTP,4220515.603619296,3,Detected,2024-01-10T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2024-01-10,arch
BioBot,Municipal,Pittsfield WWTP,1076556.0501839414,4,Detected,2023-09-19T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-09-19,arch
BioBot,Municipal,Uxbridge WWTF,1775231.8447,3,Detected,2022-05-23T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2022-05-23,arch
BioBot,Municipal,Hull WWTF,711324.3835,3,Detected,2022-04-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-04-19,arch
BioBot,Municipal,Pittsfield WWTP,362862.6967780085,4,Detected,2024-04-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-04-12,arch
BioBot,Municipal,Upper Blackstone Clean Water,647814.8599802764,4,Detected,2024-03-10T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2024-03-10,arch
BioBot,Municipal,Fitchburg Public Works,396604.6757082421,4,Detected,2023-08-07T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-08-07,arch
BioBot,Municipal,Springfield WWTP,561076.936335847,2,Detected,2023-10-31T00:00:00Z,copies/L,Agawam,MA,Hampden,2024-07-24T00:00:00Z,2023-10-31,arch
BioBot,Municipal,Provincetown Treatment Plant,471714.5349,1,Detected,2022-09-06T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2022-09-06,arch
BioBot,Municipal,Lynn WWTF,318101.17425000004,2,Detected,2023-07-13T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-07-13,arch
BioBot,Municipal,Fall River WWTP,813015.8975189558,4,Detected,2023-12-25T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-12-25,arch
BioBot,Municipal,Surfside WTF,575204.9497,1,Detected,2022-05-02T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-05-02,arch
BioBot,Municipal,Wareham WPCF,1360239.27775,4,Detected,2023-01-30T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-01-30,arch
BioBot,Municipal,Fitchburg Public Works,283441.58418981254,3,Detected,2024-05-29T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-05-29,arch
BioBot,Municipal,Surfside WTF,706124.2360703178,3,Detected,2024-02-26T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2024-02-26,arch
BioBot,Municipal,Wareham WPCF,1504329.0178,4,Detected,2022-07-18T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2022-07-18,arch
BioBot,Municipal,MFN Regional Wastewater District,303439.1444125497,2,Detected,2023-11-20T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2023-11-20,arch
BioBot,Municipal,Wareham WPCF,497458.30805000005,4,Detected,2023-03-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-03-21,arch
BioBot,Municipal,Amherst WWTP,623679.9135988537,3,Detected,2024-01-17T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2024-01-17,arch
BioBot,Municipal,South Hadley Div. of WPC,526876.203275,4,Detected,2022-04-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-04-09,arch
BioBot,Municipal,Surfside WTF,107178.6257,1,Detected,2023-04-03T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2023-04-03,arch
BioBot,Municipal,MFN Regional Wastewater District,195689.93757603312,2,Detected,2024-04-08T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2024-04-08,arch
BioBot,Municipal,Springfield WWTP,729896.9204521168,2,Detected,2023-09-15T00:00:00Z,copies/L,Agawam,MA,Hampden,2024-07-24T00:00:00Z,2023-09-15,arch
BioBot,Municipal,Hull WWTF,625278.92625,2,Detected,2021-09-21T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2021-09-21,arch
BioBot,Municipal,Uxbridge WWTF,1838132.8,4,Detected,2022-10-17T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2022-10-17,arch
BioBot,Municipal,Upper Blackstone Clean Water,798759.5170499999,4,Detected,2022-06-05T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-06-05,arch
BioBot,Municipal,Plymouth Headworks Influent,364363.5423255275,2,Detected,2024-02-21T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2024-02-21,arch
BioBot,Municipal,Leominster Headworks,882301.1612000001,2,Detected,2022-11-01T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2022-11-01,arch
BioBot,Municipal,New Bedford WWTF,196462.72989999998,2,Detected,2023-03-21T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2023-03-21,arch
BioBot,Municipal,Whitman,1257528.2696927935,3,Detected,2023-10-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-10-16,arch
BioBot,Municipal,Fall River WWTP,232360.92552094173,4,Detected,2023-08-15T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-08-15,arch
BioBot,Municipal,MWRA Southern,216248.0919,3,Detected,2020-04-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2020-04-07,arch
BioBot,Municipal,New Bedford WWTF,260327.92015,2,Detected,2023-07-25T00:00:00Z,copies/L,New Bedford,MA,Bristol,2024-07-24T00:00:00Z,2023-07-25,arch
BioBot,Municipal,South Hadley Div. of WPC,374153.6548220617,3,Detected,2024-04-13T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2024-04-13,arch
BioBot,Municipal,South Hadley Div. of WPC,380585.342444828,3,Detected,2024-04-13T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2024-04-13,arch
BioBot,Municipal,Lowell Regional WWTF,67606.07984,1,Detected,2023-04-19T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2023-04-19,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,1448289.985,3,Detected,2022-05-16T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-05-16,arch
BioBot,Municipal,Douglas WWTP,13423.84984,2,Detected,2023-07-25T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2023-07-25,arch
BioBot,Municipal,Brockton/ Abington,817223.8379147315,3,Detected,2023-08-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-08-28,arch
BioBot,Municipal,Wareham WPCF,200102.907775,4,Detected,2023-07-25T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-07-25,arch
BioBot,Municipal,MFN Regional Wastewater District,642812.78765,2,Detected,2022-11-07T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2022-11-07,arch
BioBot,Municipal,Amherst WWTP,566194.0334646287,2,Detected,2023-09-05T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-09-05,arch
BioBot,Municipal,Douglas WWTP,2378356.314,2,Detected,2022-10-25T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2022-10-25,arch
BioBot,Municipal,Surfside WTF,837740.39025,2,Detected,2022-12-01T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-12-01,arch
BioBot,Municipal,Hull WWTF,903876.196125146,3,Detected,2024-04-09T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2024-04-09,arch
BioBot,Municipal,Amherst WWTP,393829.16095,4,Detected,2022-08-31T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2022-08-31,arch
BioBot,Municipal,Pittsfield WWTP,0,1,Not Detected,2020-08-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2020-08-04,arch
BioBot,Municipal,Billerica Treatment Plant,771318.7968867391,2,Detected,2023-09-11T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2023-09-11,arch
BioBot,Municipal,Uxbridge WWTF,2030657.3777500002,4,Detected,2023-02-27T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2023-02-27,arch
BioBot,Municipal,Billerica Treatment Plant,806464.21505,2,Detected,2022-06-22T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-06-22,arch
BioBot,Municipal,North Attleboro WWTF,307309.48305,2,Detected,2022-04-05T00:00:00Z,copies/L,North Attleborough,MA,Bristol,2024-07-24T00:00:00Z,2022-04-05,arch
BioBot,Municipal,Hull WWTF,1433157.62545,2,Detected,2022-11-08T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-11-08,arch
BioBot,Municipal,Greater Lawrence Sanitary District,1693388.4149051313,4,Detected,2023-10-01T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2023-10-01,arch
BioBot,Municipal,Plymouth Headworks Influent,452829.53462855844,3,Detected,2024-06-17T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2024-06-17,arch
BioBot,Municipal,Greenfield WPCF,204007.8749,1,Detected,2023-06-07T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2023-06-07,arch
BioBot,Municipal,Wareham WPCF,84301.62366,1,Detected,2020-05-27T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2020-05-27,arch
BioBot,Municipal,Douglas WWTP,3381113.6697407733,1,Detected,2024-01-04T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2024-01-04,arch
BioBot,Municipal,S.Deerfield WWTP,1446474.217260126,4,Detected,2024-02-27T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2024-02-27,arch
BioBot,Municipal,Brockton/ Abington,169169.12286666667,3,Detected,2023-05-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-05-29,arch
BioBot,Municipal,South Hadley Div. of WPC,438695.79303080484,4,Detected,2024-06-01T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2024-06-01,arch
BioBot,Municipal,North Brookfield WWTP,159590.4122,2,Detected,2023-04-04T00:00:00Z,copies/L,North Brookfield,MA,Worcester,2024-07-24T00:00:00Z,2023-04-04,arch
BioBot,Municipal,South Hadley Div. of WPC,611157.3846221669,4,Detected,2023-12-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-12-09,arch
BioBot,Municipal,Upper Blackstone Clean Water,2570324.29925,4,Detected,2022-09-18T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-09-18,arch
BioBot,Municipal,Chicopee WPC,1432172.812,2,Detected,2022-07-25T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-07-25,arch
BioBot,Municipal,Upper Blackstone Clean Water,646258.1688999999,4,Detected,2022-06-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-06-26,arch
BioBot,Municipal,S.Deerfield WWTP,189380.6010309953,4,Detected,2023-10-19T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-10-19,arch
BioBot,Municipal,Sunderland WWTP,1488530.1539882882,1,Detected,2023-11-08T00:00:00Z,copies/L,Sunderland,MA,Franklin,2024-07-24T00:00:00Z,2023-11-08,arch
BioBot,Municipal,Pittsfield WWTP,217275.08495,2,Detected,2021-08-25T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2021-08-25,arch
BioBot,Municipal,Upper Blackstone Clean Water,616900.3482517111,4,Detected,2023-10-29T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-10-29,arch
BioBot,Municipal,Surfside WTF,318955.3818,1,Detected,2022-05-16T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2022-05-16,arch
BioBot,Municipal,Greater Lawrence Sanitary District,267279.76415,4,Detected,2023-06-05T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2023-06-05,arch
BioBot,Municipal,Wareham WPCF,647339.6642499999,4,Detected,2023-04-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-04-11,arch
BioBot,Municipal,Wareham WPCF,679585.7063,4,Detected,2022-08-09T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2022-08-09,arch
BioBot,Municipal,South Hadley Div. of WPC,148566.92706666669,3,Detected,2021-09-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2021-09-27,arch
BioBot,Municipal,MFN Regional Wastewater District,112514.649,2,Detected,2023-06-12T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2023-06-12,arch
BioBot,Municipal,Pittsfield WWTP,977746.675680429,4,Detected,2023-10-02T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-10-02,arch
BioBot,Municipal,Pittsfield WWTP,654509.2822281327,4,Detected,2023-11-20T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2023-11-20,arch
BioBot,Municipal,Chicopee WPC,1289568.3736,2,Detected,2022-09-06T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-09-06,arch
BioBot,Municipal,Fitchburg Public Works,699564.251527754,4,Detected,2023-08-29T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-08-29,arch
BioBot,Municipal,Surfside WTF,60483.92131,1,Detected,2021-05-17T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2021-05-17,arch
BioBot,Municipal,Upper Blackstone Clean Water,182024.15720000002,3,Detected,2023-06-19T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-06-19,arch
BioBot,Municipal,Lynn WWTF,727930.2507892651,3,Detected,2023-08-30T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-08-30,arch
BioBot,Municipal,Billerica Treatment Plant,1393038.3583000002,2,Detected,2022-07-04T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-07-04,arch
BioBot,Municipal,Sunderland WWTP,2138894.609487498,1,Detected,2023-12-20T00:00:00Z,copies/L,Sunderland,MA,Franklin,2024-07-24T00:00:00Z,2023-12-20,arch
BioBot,Municipal,Uxbridge WWTF,697712.0486333333,3,Detected,2022-08-10T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2022-08-10,arch
BioBot,Municipal,Athol WWTP,629713.7945,3,Detected,2022-11-29T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2022-11-29,arch
BioBot,Municipal,MFN Regional Wastewater District,489878.4196090566,2,Detected,2024-05-31T00:00:00Z,copies/L,Norton,MA,Bristol,2024-07-24T00:00:00Z,2024-05-31,arch
BioBot,Municipal,Plymouth Headworks Influent,199368.74273333335,3,Detected,2023-03-29T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2023-03-29,arch
BioBot,Municipal,Greater Lawrence Sanitary District,605996.1163666667,3,Detected,2021-10-24T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-10-24,arch
BioBot,Municipal,Leominster Headworks,305265.14985,2,Detected,2023-04-18T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2023-04-18,arch
BioBot,Municipal,Hull WWTF,1131861.0422666667,3,Detected,2022-06-29T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-06-29,arch
BioBot,Municipal,Leominster Headworks,1188859.5150294018,1,Detected,2023-09-26T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2023-09-26,arch
BioBot,Municipal,Greater Lawrence Sanitary District,2941522.2515000002,2,Detected,2022-12-25T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2022-12-25,arch
BioBot,Municipal,Upper Blackstone Clean Water,1218304.83,3,Detected,2023-01-16T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-01-16,arch
BioBot,Municipal,Greater Lawrence Sanitary District,1189386.9340000001,4,Detected,2022-05-29T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2022-05-29,arch
BioBot,Municipal,Greenfield WPCF,821795.6076,2,Detected,2023-03-01T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2023-03-01,arch
BioBot,Municipal,Fitchburg Public Works,615562.1974127425,4,Detected,2024-06-18T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2024-06-18,arch
BioBot,Municipal,Wareham WPCF,1065538.8065749998,4,Detected,2022-07-25T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2022-07-25,arch
BioBot,Municipal,Haverhill WWTP,767789.2992188829,3,Detected,2023-10-02T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2023-10-02,arch
BioBot,Municipal,Athol WWTP,3477292.040391993,4,Detected,2023-12-12T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2023-12-12,arch
BioBot,Municipal,Athol WWTP,7635940.753111415,4,Detected,2023-08-28T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2023-08-28,arch
BioBot,Municipal,Billerica Treatment Plant,249917.34900000002,3,Detected,2022-02-14T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-02-14,arch
BioBot,Municipal,Haverhill WWTP,2045168.443,2,Detected,2021-11-28T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2021-11-28,arch
BioBot,Municipal,Lynn WWTF,1428866.4994520776,3,Detected,2024-02-06T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2024-02-06,arch
BioBot,Municipal,Haverhill WWTP,17614.177735,2,Detected,2021-07-05T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2021-07-05,arch
BioBot,Municipal,Hull WWTF,458961.00405,2,Detected,2021-07-26T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2021-07-26,arch
BioBot,Municipal,Montague Clean Water Facility,380801.45453333325,3,Detected,2023-04-03T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-04-03,arch
BioBot,Municipal,S.Deerfield WWTP,3055179.6318912036,3,Detected,2024-01-03T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2024-01-03,arch
BioBot,Municipal,Surfside WTF,1455478.747,1,Detected,2023-05-11T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2023-05-11,arch
BioBot,Municipal,Fall River WWTP,181960.83831999998,5,Detected,2023-05-15T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-05-15,arch
BioBot,Municipal,Montague Clean Water Facility,543523.5788745467,3,Detected,2024-06-10T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2024-06-10,arch
BioBot,Municipal,Montague Clean Water Facility,440704.75950204395,3,Detected,2024-06-10T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2024-06-10,arch
BioBot,Municipal,Lowell Regional WWTF,526058.3146,3,Detected,2023-07-11T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2023-07-11,arch
BioBot,Municipal,S.Deerfield WWTP,2569654.4962521745,2,Detected,2023-12-28T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-12-28,arch
BioBot,Municipal,Wareham WPCF,759775.739775,4,Detected,2022-06-07T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2022-06-07,arch
BioBot,Municipal,Surfside WTF,97076.34052,1,Detected,2021-09-21T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2021-09-21,arch
BioBot,Municipal,Surfside WTF,1358388.8743500002,2,Detected,2023-01-09T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2023-01-09,arch
BioBot,Municipal,Uxbridge WWTF,1210215.8426109399,3,Detected,2023-10-10T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2023-10-10,arch
BioBot,Municipal,Surfside WTF,492654.4097,1,Detected,2020-11-10T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2024-07-24T00:00:00Z,2020-11-10,arch
BioBot,Municipal,Lowell Regional WWTF,2461168.093,2,Detected,2022-12-27T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2022-12-27,arch
BioBot,Municipal,Upper Blackstone Clean Water,424940.2125,4,Detected,2023-03-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-03-26,arch
BioBot,Municipal,Lynn WWTF,2629201.8588285088,3,Detected,2024-01-02T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2024-01-02,arch
BioBot,Municipal,Fitchburg Public Works,1829319.6986666666,3,Detected,2022-09-27T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2022-09-27,arch
BioBot,Municipal,Uxbridge WWTF,953036.7364567749,4,Detected,2024-04-22T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2024-04-22,arch
BioBot,Municipal,S.Deerfield WWTP,404879.86453333334,3,Detected,2022-12-05T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2022-12-05,arch
BioBot,Municipal,South Hadley Div. of WPC,1047255.8182666666,3,Detected,2021-11-26T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2021-11-26,arch
BioBot,Municipal,Hull WWTF,609021.2755999999,3,Detected,2022-04-20T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-04-20,arch
BioBot,Municipal,Athol WWTP,410979.47565000004,4,Detected,2022-04-11T00:00:00Z,copies/L,Athol,MA,Worcester,2024-07-24T00:00:00Z,2022-04-11,arch
BioBot,Municipal,Billerica Treatment Plant,4281967.910999999,3,Detected,2022-01-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-01-10,arch
BioBot,Municipal,Greater Lawrence Sanitary District,38773.335645,2,Detected,2021-07-12T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-07-12,arch
BioBot,Municipal,Greater Lawrence Sanitary District,496069.9009,3,Detected,2021-10-17T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2021-10-17,arch
BioBot,Municipal,Montague Clean Water Facility,1744071.2280810988,3,Detected,2023-12-04T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-12-04,arch
BioBot,Municipal,Uxbridge WWTF,1519314.3487500001,4,Detected,2022-12-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2022-12-05,arch
BioBot,Municipal,Fall River WWTP,112283.07087163282,3,Detected,2024-03-25T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2024-03-25,arch
